
  *****************************************************************
  *                                                               *
  *               The Normalized Pin Power in Core                *
  *                                                               *
  *****************************************************************
  ID               1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17
  16  7.10056549e-01  7.14593957e-01  7.24664807e-01  7.39176145e-01  7.51056768e-01  7.76376838e-01  7.36860377e-01  7.24969230e-01  7.40637169e-01  6.98316984e-01  6.82360977e-01  6.91776675e-01  6.43208509e-01  6.05405467e-01  5.62880896e-01  5.16306674e-01  4.55069241e-01
  17  6.11933488e-01  6.12179607e-01  6.14554922e-01  6.18627992e-01  6.21359290e-01  6.23493962e-01  6.11656475e-01  6.02669019e-01  5.97212160e-01  5.80906531e-01  5.67872411e-01  5.57545137e-01  5.34649541e-01  5.10587484e-01  4.83928387e-01  4.55067673e-01  4.18594671e-01


  Layer 5, Assembly  2 of 9  in core, normalized pin power
  ID               1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17
   1  6.28225311e-01  5.07649275e-01  4.47044119e-01  4.12126491e-01  3.87285934e-01  3.66274105e-01  3.39810810e-01  3.16124892e-01  2.95676723e-01  2.71517853e-01  2.49728217e-01  2.30568136e-01  2.08592543e-01  1.89711153e-01  1.79827606e-01  1.95603532e-01  2.86095969e-01
   2  6.20354495e-01  6.42972791e-01  5.59940248e-01  5.22545902e-01  5.01192087e-01  4.98917318e-01  4.39108065e-01  4.06354431e-01  4.00334094e-01  3.50163185e-01  3.21129111e-01  3.13453571e-01  2.70806305e-01  2.40596434e-01  2.24481415e-01  2.46887553e-01  2.82401830e-01
   3  6.17688467e-01  6.32650104e-01  5.63884064e-01  5.61765626e-01  5.35170691e-01  0.00000000e+00  4.53667542e-01  4.15153123e-01  0.00000000e+00  3.60521959e-01  3.28485342e-01  0.00000000e+00  2.89812110e-01  2.58839925e-01  2.27143208e-01  2.42906697e-01  2.80588071e-01
   4  6.19024375e-01  6.38701335e-01  6.04279030e-01  0.00000000e+00  5.32205679e-01  5.39179834e-01  4.58111937e-01  4.20993602e-01  4.18365668e-01  3.62961621e-01  3.33711739e-01  3.35559873e-01  2.81307647e-01  0.00000000e+00  2.45336611e-01  2.45571766e-01  2.80333774e-01
   5  6.20740117e-01  6.52196894e-01  6.17500788e-01  5.65773854e-01  5.48292488e-01  5.17847846e-01  4.44064393e-01  4.08765061e-01  4.07023947e-01  3.52634074e-01  3.23819626e-01  3.23430938e-01  2.92069705e-01  2.57193142e-01  2.47807765e-01  2.50797570e-01  2.80534072e-01
   6  6.21681736e-01  6.82948005e-01  0.00000000e+00  6.12600909e-01  5.46309949e-01  0.00000000e+00  4.70089505e-01  4.30310010e-01  0.00000000e+00  3.74591695e-01  3.40549407e-01  0.00000000e+00  2.96099815e-01  2.75781378e-01  0.00000000e+00  2.63159088e-01  2.80548260e-01
   7  6.11028207e-01  6.39688177e-01  5.85630483e-01  5.49560611e-01  4.96786176e-01  4.95105799e-01  4.30286113e-01  3.97797729e-01  3.97284564e-01  3.43811116e-01  3.15030467e-01  3.11756039e-01  2.68187927e-01  2.49468423e-01  2.33372430e-01  2.46466206e-01  2.77320531e-01
   8  6.02274746e-01  6.29585796e-01  5.74018394e-01  5.38189987e-01  4.87261078e-01  4.85873247e-01  4.23730304e-01  3.92111011e-01  3.90603539e-01  3.39116610e-01  3.10969830e-01  3.07026507e-01  2.63979723e-01  2.45127035e-01  2.29512237e-01  2.43586253e-01  2.74808618e-01
   9  5.96144471e-01  6.52745265e-01  0.00000000e+00  5.69114877e-01  5.12827408e-01  0.00000000e+00  4.50104088e-01  4.12908221e-01  9.65229032e-06  3.60199410e-01  3.28145000e-01  0.00000000e+00  2.81212715e-01  2.58317454e-01  0.00000000e+00  2.54434344e-01  2.73183320e-01
  10  5.81192687e-01  6.08836600e-01  5.56848015e-01  5.21960839e-01  4.73113253e-01  4.73106047e-01  4.12444111e-01  3.82018201e-01  3.81450011e-01  3.31032734e-01  3.03762803e-01  3.00510286e-01  2.58214563e-01  2.39856748e-01  2.24926247e-01  2.38558830e-01  2.69083698e-01
  11  5.68677428e-01  5.96686374e-01  5.46651267e-01  5.14832644e-01  4.66782228e-01  4.65648093e-01  4.06227927e-01  3.76561898e-01  3.76299721e-01  3.26628425e-01  2.99867732e-01  2.96775038e-01  2.55861288e-01  2.38315771e-01  2.22977792e-01  2.36003436e-01  2.65876800e-01
  12  5.58175120e-01  6.16255780e-01  0.00000000e+00  5.56280369e-01  4.98487070e-01  0.00000000e+00  4.32165826e-01  3.97208732e-01  0.00000000e+00  3.47611747e-01  3.16930415e-01  0.00000000e+00  2.76448728e-01  2.57876547e-01  0.00000000e+00  2.46973279e-01  2.63552779e-01
  13  5.37398675e-01  5.69491873e-01  5.43625158e-01  4.98713020e-01  4.86272191e-01  4.62908496e-01  3.98382685e-01  3.68442909e-01  3.68885209e-01  3.20301142e-01  2.95115070e-01  2.95950407e-01  2.67430370e-01  2.35772433e-01  2.28151811e-01  2.31153974e-01  2.58554948e-01
  14  5.16004420e-01  5.39201173e-01  5.16452344e-01  0.00000000e+00  4.60759315e-01  4.69511268e-01  4.01491374e-01  3.71300904e-01  3.70755562e-01  3.23210631e-01  2.98590808e-01  3.01363434e-01  2.53592972e-01  0.00000000e+00  2.22399351e-01  2.22843941e-01  2.54126796e-01
  15  4.95485731e-01  5.18735479e-01  4.71811809e-01  4.76987992e-01  4.58587854e-01  0.00000000e+00  3.94209374e-01  3.63726290e-01  0.00000000e+00  3.19434918e-01  2.92873562e-01  0.00000000e+00  2.60593190e-01  2.33739962e-01  2.05498308e-01  2.19369615e-01  2.51963346e-01
  16  4.81044115e-01  5.22189617e-01  4.71415068e-01  4.50350339e-01  4.38620461e-01  4.41163805e-01  3.92498413e-01  3.66613457e-01  3.63447819e-01  3.20512195e-01  2.95923783e-01  2.89983098e-01  2.52162157e-01  2.25234298e-01  2.10409168e-01  2.29089464e-01  2.56031900e-01
  17  4.83804842e-01  4.34395404e-01  4.08386872e-01  3.91166373e-01  3.76174361e-01  3.61475449e-01  3.39815440e-01  3.19684370e-01  3.01749375e-01  2.79509434e-01  2.59077627e-01  2.40772229e-01  2.19368911e-01  2.00793705e-01  1.90115027e-01  2.01471650e-01  2.75426731e-01


  Layer 5, Assembly  3 of 9  in core, normalized pin power
  ID               1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17
   1  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   2  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   3  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   4  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   5  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   6  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   7  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   8  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   9  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  12  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  13  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  14  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  15  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  16  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  17  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00


  Layer 5, Assembly  4 of 9  in core, normalized pin power
  ID               1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17
   1  6.28198589e-01  6.20328402e-01  6.17662952e-01  6.18999435e-01  6.20715907e-01  6.21658466e-01  6.11006539e-01  6.02254748e-01  5.96126147e-01  5.81176450e-01  5.68663271e-01  5.58162988e-01  5.37388824e-01  5.15996835e-01  4.95480318e-01  4.81040701e-01  4.83803206e-01
   2  5.07624779e-01  6.42942051e-01  6.32620277e-01  6.38671798e-01  6.52167546e-01  6.82918169e-01  6.39661705e-01  6.29561272e-01  6.52721258e-01  6.08816068e-01  5.96668175e-01  6.16238732e-01  5.69478153e-01  5.39190264e-01  5.18727123e-01  5.22183507e-01  4.34392185e-01
   3  4.47019871e-01  5.59910023e-01  5.63853881e-01  6.04247070e-01  6.17469266e-01  0.00000000e+00  5.85602829e-01  5.73992873e-01  0.00000000e+00  5.56826057e-01  5.46631696e-01  0.00000000e+00  5.43608944e-01  5.16438749e-01  4.71801462e-01  4.71407139e-01  4.08382027e-01
   4  4.12101717e-01  5.22514624e-01  5.61732357e-01  0.00000000e+00  5.65741850e-01  6.12567608e-01  5.49531746e-01  5.38163106e-01  5.69088054e-01  5.21937570e-01  5.14811474e-01  5.56259518e-01  4.98695983e-01  0.00000000e+00  4.76974993e-01  4.50340480e-01  3.91159911e-01
   5  3.87260443e-01  5.01159203e-01  5.35135878e-01  5.32172018e-01  5.48258464e-01  5.46276693e-01  4.96757059e-01  4.87233771e-01  5.12799841e-01  4.73089324e-01  4.66760283e-01  4.98465263e-01  4.86252987e-01  4.60743073e-01  4.58573196e-01  4.38608664e-01  3.76166368e-01
   6  3.66247972e-01  4.98881912e-01  0.00000000e+00  5.39142610e-01  5.17812904e-01  0.00000000e+00  4.95074033e-01  4.85843460e-01  0.00000000e+00  4.73079515e-01  4.65623839e-01  0.00000000e+00  4.62887633e-01  4.69492435e-01  0.00000000e+00  4.41149796e-01  3.61466073e-01
   7  3.39784693e-01  4.39074554e-01  4.53633367e-01  4.58077825e-01  4.44032015e-01  4.70056142e-01  4.30256318e-01  4.23702078e-01  4.50075424e-01  4.12418952e-01  4.06204641e-01  4.32142711e-01  3.98362798e-01  4.01473202e-01  3.94193347e-01  3.92484264e-01  3.39805058e-01
   8  3.16098828e-01  4.06321029e-01  4.15119149e-01  4.20959719e-01  4.08732806e-01  4.30276668e-01  3.97767848e-01  3.92082608e-01  4.12879310e-01  3.81992716e-01  3.76538174e-01  3.97185029e-01  3.68422465e-01  3.71282075e-01  3.63709422e-01  3.66598390e-01  3.19673089e-01
   9  2.95650736e-01  4.00299039e-01  0.00000000e+00  4.18329715e-01  4.06989693e-01  0.00000000e+00  3.97252582e-01  3.90573266e-01  9.65156609e-06  3.81422547e-01  3.76274191e-01  0.00000000e+00  3.68862834e-01  3.70735051e-01  0.00000000e+00  3.63431074e-01  3.01737315e-01
  10  2.71492554e-01  3.50130731e-01  3.60488871e-01  3.62928624e-01  3.52602602e-01  3.74559035e-01  3.43781792e-01  3.39088631e-01  3.60170784e-01  3.31007376e-01  3.26604660e-01  3.47587827e-01  3.20280306e-01  3.23191204e-01  3.19417293e-01  3.20496096e-01  2.79497014e-01
  11  2.49703643e-01  3.21097587e-01  3.28453210e-01  3.33679537e-01  3.23788917e-01  3.40517649e-01  3.15001877e-01  3.10942494e-01  3.28117003e-01  3.03737932e-01  2.99844345e-01  3.16906809e-01  2.95094365e-01  2.98571346e-01  2.92855825e-01  2.95907513e-01  2.59064963e-01
  12  2.30544311e-01  3.13421268e-01  0.00000000e+00  3.35525769e-01  3.23398681e-01  0.00000000e+00  3.11726198e-01  3.06998105e-01  0.00000000e+00  3.00484225e-01  2.96750596e-01  0.00000000e+00  2.95928236e-01  3.01342479e-01  0.00000000e+00  2.89965805e-01  2.40759430e-01
  13  2.08570014e-01  2.70777200e-01  2.89781174e-01  2.81277721e-01  2.92039176e-01  2.96069568e-01  2.68161111e-01  2.63954116e-01  2.81186324e-01  2.58191120e-01  2.55839097e-01  2.76425886e-01  2.67409312e-01  2.53574148e-01  2.60575230e-01  2.52146200e-01  2.19356381e-01
  14  1.89689785e-01  2.40569466e-01  2.58811116e-01  0.00000000e+00  2.57165026e-01  2.75751724e-01  2.49442250e-01  2.45102048e-01  2.58291836e-01  2.39833824e-01  2.38293977e-01  2.57853970e-01  2.35752909e-01  0.00000000e+00  2.33722769e-01  2.25219158e-01  2.00781448e-01
  15  1.79806491e-01  2.24455188e-01  2.27116905e-01  2.45308525e-01  2.47779693e-01  0.00000000e+00  2.33346862e-01  2.29487833e-01  0.00000000e+00  2.24903708e-01  2.22956460e-01  0.00000000e+00  2.28131861e-01  2.22381065e-01  2.05482423e-01  2.10394180e-01  1.90102644e-01
  16  1.95579589e-01  2.46857437e-01  2.42877287e-01  2.45542361e-01  2.50767961e-01  2.63128558e-01  2.46438133e-01  2.43559227e-01  2.54406947e-01  2.38533920e-01  2.35979764e-01  2.46949570e-01  2.31132740e-01  2.22824544e-01  2.19351664e-01  2.29072088e-01  2.01457619e-01
  17  2.86059752e-01  2.82366181e-01  2.80552886e-01  2.80298981e-01  2.80499729e-01  2.80514495e-01  2.77287819e-01  2.74776985e-01  2.73152754e-01  2.69054538e-01  2.65849031e-01  2.63526366e-01  2.58530181e-01  2.54103673e-01  2.51941729e-01  2.56011390e-01  2.75406343e-01


  Layer 5, Assembly  5 of 9  in core, normalized pin power
  ID               1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17
   1  3.78552029e-01  3.76397214e-01  3.67893181e-01  3.57964629e-01  3.46486491e-01  3.34335125e-01  3.14999092e-01  2.96980469e-01  2.80865668e-01  2.60315488e-01  2.41606511e-01  2.24931380e-01  2.05201177e-01  1.88484045e-01  1.78654200e-01  1.86636888e-01  2.39679914e-01
   2  3.76395818e-01  3.94174545e-01  3.96895420e-01  3.94797052e-01  3.88584913e-01  3.87516339e-01  3.54623444e-01  3.34251777e-01  3.26219601e-01  2.93900740e-01  2.72825489e-01  2.62582544e-01  2.33209518e-01  2.11987640e-01  1.98298982e-01  2.03287209e-01  2.52444577e-01
   3  3.67890299e-01  3.96893835e-01  4.13877455e-01  4.31611201e-01  4.26250673e-01  0.00000000e+00  3.84987839e-01  3.62017705e-01  0.00000000e+00  3.19494726e-01  2.96467727e-01  0.00000000e+00  2.58478324e-01  2.35395772e-01  2.11492019e-01  2.10449336e-01  2.55630722e-01
   4  3.57960260e-01  3.94793815e-01  4.31609440e-01  0.00000000e+00  4.29474532e-01  4.09741630e-01  3.69652348e-01  3.47740477e-01  3.41329097e-01  3.06797533e-01  2.85950564e-01  2.79880979e-01  2.60638111e-01  0.00000000e+00  2.24202766e-01  2.13392822e-01  2.54151510e-01
   5  3.46480698e-01  3.88580008e-01  4.26247013e-01  4.29472700e-01  4.04507023e-01  3.97054228e-01  3.60565577e-01  3.39945533e-01  3.33726440e-01  3.00438546e-01  2.80050379e-01  2.72989356e-01  2.47826365e-01  2.38143602e-01  2.23658194e-01  2.12886934e-01  2.49543590e-01
   6  3.34328021e-01  3.87509758e-01  0.00000000e+00  4.09738007e-01  3.97052524e-01  0.00000000e+00  3.62560354e-01  3.42094174e-01  0.00000000e+00  3.03411351e-01  2.82145529e-01  0.00000000e+00  2.45744578e-01  2.28460072e-01  0.00000000e+00  2.14280147e-01  2.43129947e-01
   7  3.14990938e-01  3.54615784e-01  3.84981123e-01  3.69647434e-01  3.60562407e-01  3.62558782e-01  3.31875793e-01  3.14175923e-01  3.09396366e-01  2.78639632e-01  2.59651466e-01  2.52151482e-01  2.24403956e-01  2.08176833e-01  2.05436216e-01  1.98505902e-01  2.32336407e-01
   8  2.96971392e-01  3.34242974e-01  3.62009627e-01  3.47734212e-01  3.39940955e-01  3.42091059e-01  3.14174470e-01  2.97573749e-01  2.92237240e-01  2.64249291e-01  2.46601746e-01  2.39088473e-01  2.12856125e-01  1.97291087e-01  1.94867136e-01  1.88923192e-01  2.21450960e-01
   9  2.80855807e-01  3.26209570e-01  0.00000000e+00  3.41321400e-01  3.33720490e-01  0.00000000e+00  3.09393556e-01  2.92235974e-01  7.65287785e-06  2.60186284e-01  2.43009215e-01  0.00000000e+00  2.10334781e-01  1.94347323e-01  0.00000000e+00  1.85525149e-01  2.10848644e-01
  10  2.60305181e-01  2.93890393e-01  3.19484824e-01  3.06789317e-01  3.00431887e-01  3.03406001e-01  2.78635943e-01  2.64247017e-01  2.60185199e-01  2.35229942e-01  2.19749589e-01  2.13562768e-01  1.89925597e-01  1.76071903e-01  1.74282802e-01  1.68726679e-01  1.97529198e-01
  11  2.41595887e-01  2.72814681e-01  2.96457200e-01  2.85941650e-01  2.80042946e-01  2.82139295e-01  2.59646909e-01  2.46598569e-01  2.43007137e-01  2.19748650e-01  2.05205865e-01  1.99177125e-01  1.77698646e-01  1.64983971e-01  1.62760402e-01  1.57661860e-01  1.84622699e-01
  12  2.24920562e-01  2.62571096e-01  0.00000000e+00  2.79871088e-01  2.72981011e-01  0.00000000e+00  2.52146030e-01  2.39084459e-01  0.00000000e+00  2.13561002e-01  1.99176354e-01  0.00000000e+00  1.73910367e-01  1.61737814e-01  0.00000000e+00  1.52162225e-01  1.72254355e-01
  13  2.05190486e-01  2.33198435e-01  2.58467164e-01  2.60627919e-01  2.47817811e-01  2.45737240e-01  2.24398272e-01  2.12851742e-01  2.10331393e-01  1.89923334e-01  1.77697293e-01  1.73909738e-01  1.57794764e-01  1.51460293e-01  1.43142573e-01  1.35812091e-01  1.57889665e-01
  14  1.88473474e-01  2.11976731e-01  2.35384739e-01  0.00000000e+00  2.38134470e-01  2.28452355e-01  2.08170767e-01  1.97286275e-01  1.94343442e-01  1.76069145e-01  1.64982099e-01  1.61736621e-01  1.51459753e-01  0.00000000e+00  1.30692567e-01  1.23304941e-01  1.44375640e-01
  15  1.78643441e-01  1.98287965e-01  2.11481277e-01  2.24192418e-01  2.23648883e-01  0.00000000e+00  2.05429492e-01  1.94861706e-01  0.00000000e+00  1.74279447e-01  1.62757989e-01  0.00000000e+00  1.43141546e-01  1.30692118e-01  1.16628686e-01  1.13627748e-01  1.33061460e-01
  16  1.86624837e-01  2.03275056e-01  2.10437779e-01  2.13382144e-01  2.12877303e-01  2.14271459e-01  1.98498754e-01  1.88917284e-01  1.85520190e-01  1.68722882e-01  1.57658987e-01  1.52160068e-01  1.35810660e-01  1.23304086e-01  1.13627355e-01  1.11513367e-01  1.27705169e-01
  17  2.39663476e-01  2.52428541e-01  2.55615769e-01  2.54137918e-01  2.49531478e-01  2.43119326e-01  2.32327354e-01  2.21443371e-01  2.10842378e-01  1.97524184e-01  1.84618787e-01  1.72251393e-01  1.57887535e-01  1.44374205e-01  1.33060594e-01  1.27704770e-01  1.37343105e-01


  Layer 5, Assembly  6 of 9  in core, normalized pin power
  ID               1               2               3               4               5               6               7               8               9              10              11              12              13              14              15              16              17
   1  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   2  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   3  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   4  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   5  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   6  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   7  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   8  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   9  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  12  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  13  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  14  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  15  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  16  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
